"locality","specimen","age_bp","age_lo","age_hi","lat","lon","mass_kg","dstl","gisp_temp","genus","species","presto_tas","presto_sd","cell_lat","cell_lon","cell_age","slice","folder","bioclim_mat","bioclim_tmax","bioclim_precip","bioclim_pseas"
"Hudson Meng","36-49",10615,10560,10670,42.8,-103.6,570.582721135069,95.3,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","396-24",10615,10560,10670,42.8,-103.6,577.797591597449,95.7,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","409-3",10615,10560,10670,42.8,-103.6,681.22939694069,101.1,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","416-2",10615,10560,10670,42.8,-103.6,1108.116643306,118.9,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","422-1",10615,10560,10670,42.8,-103.6,601.665510161731,97,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","426-27",10615,10560,10670,42.8,-103.6,616.675192842846,97.8,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","426-5",10615,10560,10670,42.8,-103.6,703.708183201992,102.2,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","444-23",10615,10560,10670,42.8,-103.6,720.363315144085,103,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","444-24",10615,10560,10670,42.8,-103.6,747.984914834971,104.3,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","471-16",10615,10560,10670,42.8,-103.6,687.311766512933,101.4,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","476-29",10615,10560,10670,42.8,-103.6,535.407986563356,93.3,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","479-79",10615,10560,10670,42.8,-103.6,603.528250358749,97.1,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","514-27",10615,10560,10670,42.8,-103.6,647.4393138552,99.4,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","529-35A",10615,10560,10670,42.8,-103.6,637.718166407671,98.9,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","543-17",10615,10560,10670,42.8,-103.6,661.214161359448,100.1,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","543-26",10615,10560,10670,42.8,-103.6,758.793779396736,104.8,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","544-1",10615,10560,10670,42.8,-103.6,671.172039908586,100.6,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","550-6A",10615,10560,10670,42.8,-103.6,689.347239328286,101.5,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","559-22",10615,10560,10670,42.8,-103.6,735.150375000688,103.7,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","720-27",10615,10560,10670,42.8,-103.6,605.394831255846,97.2,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","76-7",10615,10560,10670,42.8,-103.6,697.52931752357,101.9,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","C14",10615,10560,10670,42.8,-103.6,767.515462109042,105.2,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Hudson Meng","NP",10615,10560,10670,42.8,-103.6,585.073027249934,96.1,-33.4,"Bison","antiquus",-1.16708672046661,0.155918682760302,43.59375,255,10649.5,11,"11_10",22,36,19,41
"Rex Rodgers","1999.27.35.81.531",10645,10592,10698,42,-109.3,976.684887782427,114,-33.6,"Bison","antiquus",-0.933565557003021,0.146229666585028,40.78125,251.25,10649.5,11,"11_10",17,34,11,25
"Rex Rodgers","1999.27.35.82.556",10645,10592,10698,42,-109.3,1139.1571806764,120,-33.6,"Bison","antiquus",-0.933565557003021,0.146229666585028,40.78125,251.25,10649.5,11,"11_10",17,34,11,25
"Rex Rodgers","1999.27.35.83.569",10645,10592,10698,42,-109.3,1110.91491633765,119,-33.6,"Bison","antiquus",-0.933565557003021,0.146229666585028,40.78125,251.25,10649.5,11,"11_10",17,34,11,25
"Frazier","A2042.542",10870,10822,10918,38.7,-102.5,875.050245945584,109.9,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.543",10870,10822,10918,38.7,-102.5,705.775884672581,102.3,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.553",10870,10822,10918,38.7,-102.5,724.567759712307,103.2,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.554",10870,10822,10918,38.7,-102.5,918.754402767515,111.7,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.562",10870,10822,10918,38.7,-102.5,693.430233128339,101.7,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.563",10870,10822,10918,38.7,-102.5,681.22939694069,101.1,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.565",10870,10822,10918,38.7,-102.5,733.025664250776,103.6,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.569",10870,10822,10918,38.7,-102.5,703.708183201992,102.2,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.578",10870,10822,10918,38.7,-102.5,1217.79336105247,122.7,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.594",10870,10822,10918,38.7,-102.5,842.033031564597,108.5,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.601",10870,10822,10918,38.7,-102.5,830.445584713094,108,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Frazier","A2042.613",10870,10822,10918,38.7,-102.5,816.681575682924,107.4,-35,"Bison","antiquus",-1.00458896160126,0.128328816845922,37.96875,258.75,10849.5,11,"11_10",26,40,21,38
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,789.611498809216,106.2,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,745.835534212365,104.2,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,728.78853220012,103.4,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,791.84414074659,106.3,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,794.080987281476,106.4,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,685.280304480154,101.3,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,663.19780252308,100.2,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,657.258753163631,99.9,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,699.584903582893,102,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,726.676102988561,103.3,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,718.267205941303,102.9,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,699.584903582893,102,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,936.135786307124,112.4,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,1050.4332064123,116.8,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,974.116918316212,113.9,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Scottsbluff","10-6-32-SP",11265,11217,11313,38.7,-102.5,994.787152136246,114.7,-35.5,"Bison","antiquus",-1.23439860343933,0.183664336925224,37.96875,258.75,11249.5,12,"12_11",25,39,22,39
"Milnesand","1146-51-BD",11395,11353,11437,38.7,-102.5,763.146314398446,105,-39.4,"Bison","antiquus",-1.93872368335724,0.252538619212409,37.96875,258.75,11349.5,12,"12_11",25,39,22,39
"Milnesand","1146-51-BI",11395,11353,11437,38.7,-102.5,659.234479558101,100,-39.4,"Bison","antiquus",-1.93872368335724,0.252538619212409,37.96875,258.75,11349.5,12,"12_11",25,39,22,39
"Milnesand","1146-53BL",11395,11353,11437,38.7,-102.5,583.248476506316,96,-39.4,"Bison","antiquus",-1.93872368335724,0.252538619212409,37.96875,258.75,11349.5,12,"12_11",25,39,22,39
"Casper Site","3078",11455,11417,11493,38.7,-102.5,250.181742211157,72.4,-38.8,"Bison","antiquus",-2.26846814155579,0.271926136330668,37.96875,258.75,11449.5,12,"12_11",25,39,22,39
"Casper Site","4448",11455,11417,11493,38.7,-102.5,1039.67800155947,116.4,-38.8,"Bison","antiquus",-2.26846814155579,0.271926136330668,37.96875,258.75,11449.5,12,"12_11",25,39,22,39
"Casper Site","5480",11455,11417,11493,38.7,-102.5,976.684887782427,114,-38.8,"Bison","antiquus",-2.26846814155579,0.271926136330668,37.96875,258.75,11449.5,12,"12_11",25,39,22,39
"Casper Site","6045",11455,11417,11493,38.7,-102.5,733.025664250776,103.6,-38.8,"Bison","antiquus",-2.26846814155579,0.271926136330668,37.96875,258.75,11449.5,12,"12_11",25,39,22,39
"Bonfire Shelter-Bonebed 2","43753",11670,11621,11719,29.8,-101.6,974.116918316212,113.9,-42.4,"Bison","antiquus",-1.45526504516602,0.276309570251869,29.53125,258.75,11649.5,12,"12_11",32,42,15,25
